public_post_id,brand,brand_id,year,month,year_month,month_index,weekday,hour,retweet_count,reply_count,like_count,quote_count,engagement_total,hashtag_count,mention_count,is_retweet,Entertainment,Trendiness,Interaction,Customization,entropy_ce_score,critic_ce_score,cilos_score,idocriw_score,merec_score,additive_engagement_score
BP10362,LV,6,2021,3,2021-03,17,Sunday,15,83,7,809,2,901,2,1,False,0,1,4,1,32.08437,32.832,37.98017,33.79176,34.31649,901
BP10363,LV,6,2021,3,2021-03,17,Sunday,13,70,3,736,3,812,2,1,False,1,0,4,1,31.56938,32.24982,37.69635,33.16574,33.70443,812
BP10364,LV,6,2021,3,2021-03,17,Sunday,9,50,5,714,1,770,2,1,False,0,1,4,1,30.41254,31.30111,36.85859,32.28571,32.82482,770
BP10365,LV,6,2021,3,2021-03,17,Sunday,7,72,4,542,2,620,2,1,False,0,1,4,1,31.08743,31.77332,36.58359,32.70192,33.21572,620
BP10366,LV,6,2021,3,2021-03,17,Saturday,22,76,9,879,1,965,2,1,False,0,1,4,1,31.41014,32.39577,37.85651,33.46123,34.01919,965
BP10367,LV,6,2021,3,2021-03,17,Saturday,21,68,5,569,5,647,2,1,False,0,1,4,1,32.92401,33.05419,37.24624,33.69785,34.09426,647
BP10368,LV,6,2021,3,2021-03,17,Saturday,19,53,8,604,1,666,2,1,False,0,1,4,1,30.94656,31.64082,36.43744,32.53652,33.01032,666
BP10369,LV,6,2021,3,2021-03,17,Saturday,15,44,9,581,1,635,2,1,False,0,1,4,1,31.0494,31.60303,36.2181,32.41118,32.84222,635
BP10370,LV,6,2021,3,2021-03,17,Saturday,13,65,6,572,1,644,2,1,False,0,1,4,1,30.56886,31.42986,36.36701,32.4318,32.95818,644
BP10371,LV,6,2021,3,2021-03,17,Saturday,11,44,7,629,5,685,2,1,False,0,1,4,1,33.34047,33.20245,37.31622,33.66538,33.97972,685
BP10372,LV,6,2021,3,2021-03,17,Saturday,8,42,5,544,1,592,2,1,False,1,1,4,1,30.21609,30.91179,35.91808,31.79122,32.27305,592
BP10373,LV,6,2021,3,2021-03,17,Saturday,5,56,5,517,2,580,2,1,False,0,1,4,1,31.29266,31.77143,36.30573,32.57198,33.02226,580
BP10374,LV,6,2021,3,2021-03,17,Saturday,3,57,5,646,4,712,2,1,False,0,1,4,1,32.57393,32.79533,37.38559,33.46333,33.8753,712
BP10375,LV,6,2021,3,2021-03,17,Friday,22,56,6,532,2,596,2,1,False,0,1,4,1,31.54692,31.97987,36.41334,32.75587,33.19004,596
BP10376,LV,6,2021,3,2021-03,17,Friday,21,45,9,474,5,533,2,1,False,0,1,4,1,33.52108,33.1941,36.51002,33.57145,33.82497,533
BP10377,LV,6,2021,3,2021-03,17,Friday,20,346,67,1162,81,1656,4,1,False,1,1,6,1,43.59053,42.09023,43.07562,42.06729,42.12326,1656
BP10378,LV,6,2021,3,2021-03,17,Friday,19,66,33,616,8,723,4,1,False,1,0,6,1,36.56501,35.782,38.01619,35.95481,36.07861,723
BP10379,LV,6,2021,3,2021-03,17,Friday,18,333,50,1015,23,1421,4,1,False,1,1,6,1,40.05482,39.50968,41.54934,39.96372,40.21284,1421
BP10380,LV,6,2021,3,2021-03,17,Friday,17,30,5,381,0,416,4,1,False,0,1,6,1,18.34075,22.36956,30.6839,24.88697,25.97899,416
BP10381,LV,6,2021,3,2021-03,17,Friday,16,65,6,428,3,502,2,1,False,0,0,4,1,32.10879,32.31868,36.091,33.00425,33.39236,502
BP10382,LV,6,2021,3,2021-03,17,Friday,15,50,5,466,3,524,2,1,False,0,1,4,1,31.86813,32.04682,36.15147,32.6897,33.07265,524
BP10383,LV,6,2021,3,2021-03,17,Friday,13,48,5,512,1,566,2,1,False,0,1,4,1,30.20622,30.93779,35.81899,31.84949,32.34116,566
BP10384,LV,6,2021,3,2021-03,17,Friday,9,48,8,490,1,547,1,1,False,0,1,3,1,30.80409,31.36687,35.74579,32.19322,32.62782,547
BP10385,LV,6,2021,3,2021-03,17,Thursday,11,142,8,907,7,1064,4,1,False,0,1,6,1,34.59766,34.95349,39.46869,35.77144,36.24565,1064
BP10386,LV,6,2021,3,2021-03,17,Thursday,10,75,11,519,7,612,4,1,False,0,1,6,1,34.56674,34.25757,37.34164,34.69064,34.96412,612
BP10387,LV,6,2021,3,2021-03,17,Thursday,9,69,14,685,3,771,4,1,False,1,1,6,1,33.57524,33.72135,37.65317,34.36361,34.72104,771
BP10388,LV,6,2021,3,2021-03,17,Thursday,8,63,2,632,2,699,4,1,False,0,1,6,1,30.32007,31.20712,36.88633,32.22155,32.8053,699
BP10389,LV,6,2021,3,2021-03,17,Thursday,7,47,5,427,2,481,4,1,False,0,1,6,1,31.14784,31.46866,35.6304,32.17868,32.58233,481
BP10390,LV,6,2021,3,2021-03,17,Wednesday,22,57,11,444,4,516,2,1,False,0,1,4,1,33.42079,33.23025,36.35797,33.6991,33.97595,516
BP10391,LV,6,2021,3,2021-03,17,Wednesday,20,72,12,499,6,589,2,1,False,0,1,4,1,34.37727,34.09051,37.11203,34.53115,34.80076,589
BP10392,LV,6,2021,3,2021-03,17,Wednesday,14,128,8,641,17,794,1,1,False,0,0,3,1,36.09805,35.70904,38.90137,36.15463,36.46397,794
BP10393,LV,6,2021,3,2021-03,17,Wednesday,13,465,196,5079,94,5834,1,0,False,0,0,2,0,47.13765,45.93108,48.99359,46.03466,46.17142,5834
BP10394,LV,6,2021,3,2021-03,17,Tuesday,22,99,12,522,7,640,2,1,False,0,1,4,1,34.75241,34.55227,37.5568,35.06776,35.37086,640
BP10395,LV,6,2021,3,2021-03,17,Tuesday,16,101,8,559,8,676,2,1,False,0,0,4,1,34.47804,34.37575,37.8094,34.94247,35.2891,676
BP10396,LV,6,2021,3,2021-03,17,Monday,23,55,9,515,3,582,4,1,False,0,0,6,1,32.73043,32.80354,36.58113,33.39729,33.74016,582
BP10397,LV,6,2021,3,2021-03,17,Monday,20,165,47,626,3,841,2,1,False,0,0,4,1,35.62326,35.7092,38.15429,36.40924,36.72301,841
BP10398,LV,6,2021,3,2021-03,17,Monday,19,43,3,376,2,424,2,1,False,0,0,4,1,30.42133,30.80585,35.14807,31.54497,31.97454,424
BP10399,LV,6,2021,3,2021-03,17,Monday,15,69,6,492,3,570,2,1,False,0,0,4,1,32.20117,32.49554,36.54036,33.22545,33.63876,570
BP10400,LV,6,2021,3,2021-03,17,Monday,11,81,14,595,8,698,2,1,False,0,1,4,1,35.26042,34.88284,37.92265,35.28459,35.54215,698
BP10401,LV,6,2021,3,2021-03,17,Sunday,20,62,7,464,3,536,4,1,False,0,0,6,1,32.35074,32.52089,36.31644,33.17898,33.55352,536
BP10402,LV,6,2021,3,2021-03,17,Sunday,10,61,6,454,1,522,2,1,False,0,0,4,1,30.42121,31.1581,35.63642,32.09819,32.58733,522
BP10403,LV,6,2021,3,2021-03,17,Saturday,20,80,14,573,5,672,3,1,False,0,0,5,1,34.37658,34.24553,37.50522,34.7698,35.07238,672
BP10404,LV,6,2021,3,2021-03,17,Friday,11,46,13,488,0,547,2,1,False,0,1,4,1,19.86971,23.87026,31.78654,26.4017,27.46981,547
BP10405,LV,6,2021,3,2021-03,17,Friday,7,36,9,455,1,501,2,1,False,0,0,4,1,30.86848,31.23275,35.36534,31.93437,32.30938,501
BP10406,LV,6,2021,3,2021-03,17,Thursday,16,39,10,473,0,522,2,1,False,0,0,4,1,19.4455,23.44971,31.55801,25.96966,27.04362,522
BP10407,LV,6,2021,3,2021-03,17,Thursday,10,35,5,403,0,443,2,1,False,0,1,4,1,18.40094,22.51906,30.93763,25.09361,26.21162,443
BP10408,LV,6,2021,3,2021-03,17,Wednesday,21,41,9,423,3,476,2,1,False,0,1,4,1,32.55987,32.41942,35.81708,32.88385,33.1641,476
BP10409,LV,6,2021,3,2021-03,17,Wednesday,16,29,4,418,2,453,2,1,False,0,0,4,1,30.76162,30.92859,35.25045,31.51866,31.88188,453
BP10410,LV,6,2021,3,2021-03,17,Wednesday,8,59,12,639,3,713,2,0,False,0,0,3,0,33.27819,33.37494,37.3169,33.97982,34.32558,713
BP10411,LV,6,2021,3,2021-03,17,Tuesday,17,70,9,777,6,862,3,1,False,0,0,5,1,34.23068,34.21346,38.41142,34.77477,35.13037,862
BP10412,LV,6,2021,3,2021-03,17,Tuesday,12,99,11,963,8,1081,3,1,False,0,0,5,1,35.24995,35.26187,39.53603,35.86613,36.24363,1081
BP10413,LV,6,2021,3,2021-03,17,Tuesday,7,76,7,801,2,886,3,1,False,0,0,5,1,32.06003,32.76041,37.89021,33.68788,34.19899,886
BP10414,LV,6,2021,3,2021-03,17,Monday,22,55,6,532,3,596,3,1,False,1,1,5,1,32.20145,32.4205,36.62775,33.08824,33.48053,596
BP10415,LV,6,2021,3,2021-03,17,Monday,22,74,7,702,1,784,3,1,False,0,1,5,1,30.92315,31.88232,37.09882,32.93969,33.49297,784
BP10416,LV,6,2021,3,2021-03,17,Monday,21,85,11,784,7,887,3,1,False,1,1,5,1,34.84035,34.76491,38.69122,35.3157,35.65923,887
BP10417,LV,6,2021,3,2021-03,17,Monday,20,56,9,692,3,760,3,1,False,1,1,5,1,32.90993,33.11406,37.49194,33.76665,34.14924,760
BP10418,LV,6,2021,2,2021-02,16,Sunday,20,53,10,524,1,588,3,1,False,0,1,5,1,31.17164,31.73252,36.03666,32.56449,32.99488,588
BP10419,LV,6,2021,2,2021-02,16,Sunday,17,31,2,406,4,443,3,1,False,0,0,5,1,31.0713,31.09916,35.5214,31.6301,31.99822,443
BP10420,LV,6,2021,2,2021-02,16,Sunday,14,29,4,331,0,364,3,1,False,0,1,5,1,17.97263,22.00074,30.23647,24.51951,25.61416,364
BP10421,LV,6,2021,2,2021-02,16,Sunday,11,93,38,810,14,955,3,1,False,0,1,5,1,38.12502,37.22829,39.49075,37.37094,37.49328,955
BP10422,LV,6,2021,2,2021-02,16,Sunday,8,58,10,554,3,625,3,1,False,0,1,5,1,32.93082,33.02303,36.84769,33.62895,33.97584,625
BP10423,LV,6,2021,2,2021-02,16,Saturday,20,42,6,433,5,486,3,1,False,0,1,5,1,32.90781,32.64603,36.15079,33.05389,33.33281,486
BP10424,LV,6,2021,2,2021-02,16,Saturday,17,76,11,782,3,872,2,1,False,0,1,4,1,33.32789,33.66124,38.09807,34.40415,34.82091,872
BP10425,LV,6,2021,2,2021-02,16,Saturday,14,33,5,402,3,443,3,1,False,0,1,5,1,31.70467,31.63808,35.46546,32.12354,32.43516,443
BP10426,LV,6,2021,2,2021-02,16,Saturday,11,98,10,831,3,942,3,1,False,0,1,5,1,33.28388,33.8013,38.44847,34.66103,35.13282,942
BP10427,LV,6,2021,2,2021-02,16,Saturday,8,50,8,482,3,543,3,1,False,0,1,5,1,32.51112,32.55246,36.30892,33.12355,33.45902,543
BP10428,LV,6,2021,2,2021-02,16,Friday,22,36,3,389,0,428,3,1,False,0,1,5,1,17.74887,22.01979,30.79343,24.67651,25.84662,428
BP10429,LV,6,2021,2,2021-02,16,Friday,19,26,3,356,1,386,2,1,False,0,1,4,1,29.24686,29.71782,34.33084,30.45507,30.87805,386
BP10430,LV,6,2021,2,2021-02,16,Friday,16,57,5,559,2,623,3,1,False,0,1,5,1,31.34207,31.86111,36.55168,32.68132,33.14371,623
BP10431,LV,6,2021,2,2021-02,16,Friday,13,20,4,384,0,408,3,1,False,0,1,5,1,17.98944,21.91923,30.44764,24.35234,25.41984,408
BP10432,LV,6,2021,2,2021-02,16,Friday,10,87,29,586,29,731,2,1,False,0,1,4,1,39.0122,37.57204,38.92969,37.44803,37.46351,731
BP10433,LV,6,2021,2,2021-02,16,Tuesday,16,32,9,389,0,430,2,1,False,0,0,4,1,19.14983,23.02459,30.85449,25.4675,26.50496,430
BP10434,LV,6,2021,2,2021-02,16,Tuesday,11,47,8,555,4,614,2,1,False,0,0,4,1,33.06915,32.98738,36.85927,33.48737,33.80295,614
BP10435,LV,6,2021,2,2021-02,16,Tuesday,7,35,5,431,2,473,2,1,False,0,1,4,1,31.09717,31.28952,35.47748,31.90749,32.27439,473
BP10436,LV,6,2021,2,2021-02,16,Monday,14,153,20,1209,26,1408,1,4,False,0,0,6,4,38.76258,38.14072,41.48903,38.46629,38.72262,1408
BP10437,LV,6,2021,2,2021-02,16,Monday,14,27,2,368,0,397,3,1,False,0,0,5,1,17.18708,21.42708,30.41959,24.0455,25.21278,397
BP10438,LV,6,2021,2,2021-02,16,Monday,9,58,8,505,8,579,3,2,False,0,0,6,2,34.30433,33.89117,37.13757,34.2492,34.506,579
BP10439,LV,6,2021,2,2021-02,16,Sunday,14,36,7,438,0,481,3,1,False,0,0,5,1,18.89625,22.95271,31.23809,25.49521,26.59018,481
BP10440,LV,6,2021,2,2021-02,16,Sunday,9,51,9,611,1,672,3,1,False,0,1,5,1,31.10796,31.74998,36.46332,32.61496,33.0717,672
BP10441,LV,6,2021,2,2021-02,16,Saturday,14,57,5,554,6,622,3,1,False,0,0,5,1,33.20006,33.13359,37.16407,33.6625,34.01201,622
BP10442,LV,6,2021,2,2021-02,16,Saturday,10,164,19,1330,16,1529,3,0,False,0,1,4,0,37.73525,37.53346,41.49865,38.07337,38.42161,1529
BP10443,LV,6,2021,2,2021-02,16,Saturday,9,40,5,427,3,475,3,1,False,0,0,5,1,31.77504,31.81746,35.75688,32.3735,32.71678,475
BP10444,LV,6,2021,2,2021-02,16,Thursday,18,68,32,589,13,702,2,0,False,0,1,3,0,37.43608,36.36674,38.21764,36.40142,36.47129,702
BP10445,LV,6,2021,2,2021-02,16,Thursday,9,93,36,629,16,774,2,0,False,0,1,3,0,38.1533,37.08603,38.78844,37.15129,37.23206,774
BP10446,LV,6,2021,2,2021-02,16,Wednesday,17,102,41,740,12,895,3,0,False,0,1,4,0,37.9076,37.08385,39.17546,37.27465,37.40642,895
BP10447,LV,6,2021,2,2021-02,16,Wednesday,8,103,92,791,25,1011,2,0,False,0,0,3,0,40.89702,39.28662,40.0453,39.07916,39.01174,1011
BP10448,LV,6,2021,2,2021-02,16,Tuesday,16,74,40,677,12,803,2,0,False,0,0,3,0,37.74512,36.73537,38.67924,36.80293,36.88127,803
BP10449,LV,6,2021,2,2021-02,16,Tuesday,9,125,79,893,28,1125,2,0,False,0,0,3,0,40.98217,39.51342,40.62434,39.39488,39.38006,1125
BP10450,LV,6,2021,2,2021-02,16,Sunday,10,68,11,867,7,953,3,0,False,0,0,4,0,34.8569,34.71671,38.86266,35.20959,35.53533,953
BP10451,LV,6,2021,2,2021-02,16,Saturday,10,86,9,823,6,924,2,0,False,0,0,3,0,34.30861,34.41625,38.72945,35.05915,35.45097,924
BP10452,LV,6,2021,2,2021-02,16,Saturday,8,485,10,2363,76,2934,1,2,False,0,0,4,2,40.98132,40.79803,45.47347,41.46313,41.9383,2934
BP10453,LV,6,2021,2,2021-02,16,Friday,11,66,3,684,2,755,3,0,False,0,0,4,0,30.85478,31.68149,37.20421,32.6664,33.22703,755
BP10454,LV,6,2021,2,2021-02,16,Thursday,18,42,7,454,2,505,2,1,False,0,0,4,1,31.60397,31.79111,35.78145,32.42043,32.78026,505
BP10455,LV,6,2021,2,2021-02,16,Wednesday,11,74,7,553,14,648,1,0,False,0,0,2,0,35.31654,34.75972,37.92551,35.06887,35.31976,648
BP10456,LV,6,2021,2,2021-02,16,Tuesday,11,68,8,592,7,675,1,0,False,0,0,2,0,34.1807,33.98593,37.63331,34.4642,34.77739,675
BP10457,LV,6,2021,2,2021-02,16,Monday,11,74,8,604,6,692,1,0,False,0,0,2,0,33.92735,33.86979,37.65286,34.42438,34.7687,692
BP10458,LV,6,2021,2,2021-02,16,Sunday,18,59,4,666,7,736,1,0,False,0,1,2,0,33.31591,33.3226,37.81863,33.88737,34.27135,736
BP10459,LV,6,2021,2,2021-02,16,Sunday,10,98,13,902,5,1018,1,0,False,0,0,2,0,34.58763,34.77584,39.04587,35.46777,35.86672,1018
BP10460,LV,6,2021,2,2021-02,16,Saturday,18,43,10,576,1,630,1,0,False,0,1,2,0,31.18687,31.69093,36.19131,32.47187,32.88667,630
BP10461,LV,6,2021,2,2021-02,16,Saturday,10,68,13,635,11,727,1,0,False,0,0,2,0,35.76672,35.16693,38.20596,35.43886,35.6527,727
BP10462,LV,6,2021,2,2021-02,16,Friday,11,56,9,535,3,603,1,0,False,0,0,2,0,32.75631,32.85339,36.70671,33.45981,33.80981,603
BP10463,LV,6,2021,2,2021-02,16,Thursday,11,180,50,1352,92,1674,1,0,False,0,1,2,0,43.34429,41.56836,43.14356,41.32822,41.32281,1674
BP10464,LV,6,2021,2,2021-02,16,Tuesday,18,53,9,666,3,731,2,0,False,0,0,3,0,32.8759,33.03826,37.33856,33.66574,34.03608,731
BP10465,LV,6,2021,2,2021-02,16,Tuesday,13,95,5,791,16,907,1,0,False,0,0,2,0,35.41357,35.15222,39.24882,35.62603,35.97824,907
BP10466,LV,6,2021,2,2021-02,16,Tuesday,8,51,10,705,4,770,2,0,False,0,0,3,0,33.53741,33.51818,37.67148,34.0493,34.38043,770
BP10467,LV,6,2021,2,2021-02,16,Monday,18,70,8,651,4,733,2,0,False,0,0,3,0,33.24327,33.41431,37.5996,34.07502,34.46424,733
BP10468,LV,6,2021,2,2021-02,16,Monday,13,33,8,594,3,638,2,0,False,0,0,3,0,32.55491,32.49543,36.68234,32.97139,33.27948,638
BP10469,LV,6,2021,2,2021-02,16,Monday,8,49,15,554,6,624,2,0,False,0,0,3,0,34.68702,34.18324,37.20867,34.47359,34.67739,624
BP10470,LV,6,2021,1,2021-01,15,Sunday,19,56,14,702,8,780,3,1,False,0,0,5,1,35.28519,34.80059,38.19077,35.10732,35.33543,780
BP10471,LV,6,2021,1,2021-01,15,Sunday,14,134,10,1046,6,1196,1,0,False,0,0,2,0,34.70165,35.10347,39.82045,35.93252,36.40854,1196
BP10472,LV,6,2021,1,2021-01,15,Sunday,13,56,6,727,3,792,3,1,False,0,0,5,1,32.39195,32.74969,37.59479,33.47956,33.91391,792
BP10473,LV,6,2021,1,2021-01,15,Sunday,7,83,13,887,9,992,3,1,False,0,0,5,1,35.62441,35.38508,39.25139,35.84729,36.15552,992
BP10474,LV,6,2021,1,2021-01,15,Saturday,20,64,8,730,7,809,3,1,False,0,0,5,1,34.29476,34.15913,38.23957,34.6549,34.9866,809
BP10475,LV,6,2021,1,2021-01,15,Saturday,15,79,12,919,11,1021,3,1,False,0,0,5,1,35.90885,35.5677,39.4546,35.97354,36.26586,1021
BP10476,LV,6,2021,1,2021-01,15,Saturday,12,35,1,475,1,512,3,1,False,0,0,5,1,28.22493,29.2389,35.22928,30.2709,30.86818,512
BP10477,LV,6,2021,1,2021-01,15,Friday,21,63,6,686,4,759,2,0,False,0,1,3,0,32.86767,33.10396,37.65715,33.78665,34.20015,759
BP10478,LV,6,2021,1,2021-01,15,Friday,13,73,9,729,5,816,2,0,False,0,1,3,0,33.87294,33.95085,38.12683,34.56559,34.93831,816
BP10479,LV,6,2021,1,2021-01,15,Friday,8,51,5,598,7,661,2,0,False,0,1,3,0,33.50599,33.33121,37.4222,33.7932,34.12056,661
BP10480,LV,6,2021,1,2021-01,15,Friday,2,23,2,335,1,361,1,0,False,0,1,2,0,28.71349,29.22495,34.04353,29.97498,30.41556,361
BP10481,LV,6,2021,1,2021-01,15,Thursday,21,67,3,775,6,851,1,1,False,0,1,3,1,32.79737,33.10258,38.24328,33.82579,34.29289,851
BP10482,LV,6,2021,1,2021-01,15,Thursday,16,32,5,488,2,527,1,0,False,0,0,2,0,31.15213,31.35513,35.78987,31.96683,32.33766,527
BP10483,LV,6,2021,1,2021-01,15,Thursday,11,52,6,486,0,544,1,0,False,0,1,2,0,18.82156,23.13571,31.75223,25.83952,27.01185,544
BP10484,LV,6,2021,1,2021-01,15,Wednesday,7,80,9,603,4,696,2,1,False,0,0,4,1,33.38682,33.55128,37.46809,34.2238,34.60839,696
BP10485,LV,6,2021,1,2021-01,15,Tuesday,21,46,5,469,3,523,2,2,False,1,1,5,2,31.85566,31.99876,36.11839,32.6157,32.98851,523
BP10486,LV,6,2021,1,2021-01,15,Tuesday,16,97,11,730,23,861,2,1,False,0,1,4,1,37.1977,36.41616,39.37126,36.63117,36.84183,861
BP10487,LV,6,2021,1,2021-01,15,Tuesday,9,89,9,939,13,1050,2,1,False,1,1,4,1,35.87172,35.59363,39.67955,36.04418,36.36995,1050
BP10488,LV,6,2021,1,2021-01,15,Monday,20,69,16,677,36,798,2,2,False,1,1,5,2,38.6159,37.19473,39.29979,37.05611,37.10477,798
BP10489,LV,6,2021,1,2021-01,15,Monday,13,94,6,1042,14,1156,2,1,False,1,0,4,1,35.55009,35.43135,40.05447,35.96607,36.35009,1156
BP10490,LV,6,2021,1,2021-01,15,Monday,9,63,13,630,4,710,2,1,False,1,1,4,1,33.88594,33.82748,37.49359,34.36152,34.67553,710
BP10491,LV,6,2021,1,2021-01,15,Sunday,14,71,11,827,4,913,2,1,False,1,0,4,1,33.83612,34.00846,38.3974,34.66267,35.04811,913
BP10492,LV,6,2021,1,2021-01,15,Sunday,12,88,6,852,6,952,2,1,False,1,1,4,1,33.78692,34.05359,38.80425,34.77924,35.22426,952
BP10493,LV,6,2021,1,2021-01,15,Sunday,9,49,5,542,2,598,2,1,False,1,1,4,1,31.29417,31.73043,36.36309,32.49552,32.93396,598
BP10494,LV,6,2021,1,2021-01,15,Saturday,16,69,8,724,6,807,2,1,False,1,0,4,1,34.0224,34.00735,38.16575,34.57095,34.92881,807
BP10495,LV,6,2021,1,2021-01,15,Saturday,13,85,10,711,7,813,2,1,False,1,1,4,1,34.64583,34.56128,38.37281,35.11086,35.45285,813
BP10496,LV,6,2021,1,2021-01,15,Saturday,10,105,7,784,12,908,2,1,False,1,0,4,1,35.29213,35.15107,39.13115,35.69385,36.05741,908
BP10497,LV,6,2021,1,2021-01,15,Saturday,9,67,7,598,6,678,2,1,False,1,1,4,1,33.72031,33.65465,37.54067,34.19617,34.54053,678
BP10498,LV,6,2021,1,2021-01,15,Friday,19,107,13,830,19,969,1,0,False,1,1,2,0,37.13221,36.52359,39.72558,36.83047,37.07648,969
BP10499,LV,6,2021,1,2021-01,15,Friday,18,51,8,510,3,572,2,0,False,1,1,3,0,32.54784,32.62121,36.48931,33.20864,33.55369,572
BP10500,LV,6,2021,1,2021-01,15,Friday,17,24,5,298,0,327,1,1,False,0,0,3,1,18.16426,22.0031,29.858,24.41226,25.44814,327
BP10501,LV,6,2021,1,2021-01,15,Friday,10,178,26,1290,30,1524,2,1,False,1,0,4,1,39.5625,38.85382,41.96153,39.14958,39.38536,1524
BP10502,LV,6,2021,1,2021-01,15,Thursday,20,680,111,4432,207,5430,2,1,False,1,1,4,1,48.13887,46.70321,49.40447,46.75188,46.89939,5430
BP10503,LV,6,2021,1,2021-01,15,Thursday,13,8324,656,41544,879,51403,0,0,False,0,0,1,0,59.16302,58.66789,63.94678,59.47275,59.99571,51403
BP10504,LV,6,2021,1,2021-01,15,Thursday,13,470,32,3697,103,4302,2,1,False,0,0,4,1,43.82962,43.18713,47.53928,43.59739,43.94415,4302
BP10505,LV,6,2021,1,2021-01,15,Thursday,11,127,19,1856,24,2026,2,1,False,0,0,4,1,38.75576,38.30923,42.75342,38.6886,38.99465,2026
BP10506,LV,6,2021,1,2021-01,15,Thursday,10,201862,13051,623297,33372,871582,2,2,False,0,0,5,2,88.0522,86.30026,91.42282,87.0125,87.5602,871582
BP10507,LV,6,2021,1,2021-01,15,Thursday,10,152,21,1363,30,1566,2,1,False,0,1,4,1,39.22945,38.54243,42.00092,38.83087,39.07779,1566
BP10508,LV,6,2021,1,2021-01,15,Thursday,9,51,11,661,29,752,2,1,False,0,0,4,1,37.51159,36.22148,38.81558,36.12106,36.20013,752
BP10509,LV,6,2021,1,2021-01,15,Thursday,0,84,14,906,14,1018,2,1,False,0,0,4,1,36.61566,36.09445,39.63498,36.41648,36.66823,1018
BP10510,LV,6,2021,1,2021-01,15,Wednesday,22,71,11,717,7,806,2,1,False,0,1,4,1,34.74854,34.54742,38.29212,35.01976,35.32659,806
BP10511,LV,6,2021,1,2021-01,15,Wednesday,19,64,11,742,13,830,2,1,False,0,0,4,1,35.93946,35.33145,38.74028,35.58977,35.81539,830
BP10512,LV,6,2021,1,2021-01,15,Tuesday,18,172,10,873,14,1069,2,1,False,1,0,4,1,36.26576,36.21345,39.97348,36.84945,37.24178,1069
BP10513,LV,6,2021,1,2021-01,15,Tuesday,8,47,12,529,7,595,2,0,False,0,0,3,0,34.60916,34.05787,37.11072,34.32311,34.52566,595
BP10514,LV,6,2021,1,2021-01,15,Monday,12,68,6,564,5,643,2,0,False,0,0,3,0,33.15629,33.22533,37.24149,33.83783,34.21346,643
BP10515,LV,6,2021,1,2021-01,15,Sunday,10,66,9,749,11,835,0,1,False,0,0,2,1,35.33921,34.92124,38.65015,35.27813,35.55233,835
BP10516,LV,6,2021,1,2021-01,15,Saturday,17,50,7,618,4,679,1,1,False,0,0,3,1,32.96418,32.99909,37.20776,33.5609,33.91315,679
BP10517,LV,6,2021,1,2021-01,15,Saturday,10,76,14,768,11,869,1,1,False,0,1,3,1,36.01296,35.52108,38.87933,35.8522,36.09694,869
BP10518,LV,6,2021,1,2021-01,15,Friday,8,55,4,394,3,456,1,1,False,0,0,3,1,31.50751,31.73212,35.69525,32.41274,32.81148,456
BP10519,LV,6,2021,1,2021-01,15,Monday,19,102,16,734,13,865,4,0,False,0,1,5,0,36.57456,36.05773,39.06725,36.40753,36.65189,865
BP10520,LV,6,2021,1,2021-01,15,Monday,15,146,12,993,14,1165,4,2,False,0,1,7,2,36.56894,36.42329,40.29314,36.98968,37.35278,1165
BP10521,LV,6,2021,1,2021-01,15,Monday,11,632,42,3310,119,4103,4,0,False,0,0,5,0,44.65194,43.90935,47.54086,44.31046,44.63262,4103
BP10522,LV,6,2021,1,2021-01,15,Sunday,13,106,10,910,13,1039,1,0,False,0,0,2,0,36.03603,35.79601,39.71141,36.28425,36.61871,1039
BP10523,LV,6,2021,1,2021-01,15,Sunday,8,77,2,781,5,865,2,0,False,0,0,3,0,32.0256,32.61896,38.20242,33.50142,34.04792,865
BP10524,LV,6,2021,1,2021-01,15,Saturday,17,57,3,503,5,568,2,0,False,0,0,3,0,32.17889,32.32944,36.70338,32.97158,33.38149,568
BP10525,LV,6,2021,1,2021-01,15,Saturday,10,135,13,1202,15,1365,1,0,False,0,1,2,0,36.92966,36.75684,40.92303,37.29491,37.65432,1365
BP10526,LV,6,2021,1,2021-01,15,Saturday,8,55,4,414,1,474,2,1,False,0,0,4,1,29.82695,30.60465,35.25237,31.55937,32.06655,474
BP10527,LV,6,2021,1,2021-01,15,Friday,17,32,3,279,0,314,1,1,False,0,0,3,1,17.54322,21.6344,29.78364,24.19931,25.31564,314
BP10528,LV,6,2021,1,2021-01,15,Thursday,21,47,11,650,5,713,2,0,False,0,1,3,0,33.9975,33.752,37.51565,34.16431,34.4397,713
BP10529,LV,6,2021,1,2021-01,15,Thursday,13,30,1,456,1,488,2,0,False,0,0,3,0,28.1729,29.10323,35.01722,30.08054,30.65356,488
BP10530,LV,6,2021,1,2021-01,15,Thursday,8,47,9,560,1,617,2,0,False,1,0,3,0,31.0403,31.60874,36.14756,32.4316,32.86661,617
BP10531,LV,6,2021,1,2021-01,15,Wednesday,21,37,8,522,2,569,2,0,False,1,0,3,0,31.84187,31.98506,36.13516,32.57609,32.9219,569
BP10532,LV,6,2021,1,2021-01,15,Wednesday,13,53,8,599,6,666,2,0,False,0,0,3,0,33.85546,33.63642,37.41217,34.07758,34.37556,666
BP10533,LV,6,2021,1,2021-01,15,Wednesday,8,41,12,490,5,548,2,0,False,0,0,3,0,33.92853,33.47461,36.58863,33.7774,33.98932,548
